latency_buy,buy_price,buy_hsc,buy_bid,buy_ask,latency_close,close_price,close_hsc,close_bid,close_ask
0.27912092208862305,1.18188,10.9322,1.18172,1.18188,0.27073001861572266,1.18172,10.9322,1.18172,1.18188
0.27178192138671875,1.18188,10.9322,1.18172,1.18188,0.2808659076690674,1.18172,10.9322,1.18172,1.18188
0.2778770923614502,1.18188,10.9322,1.18172,1.18188,0.2735919952392578,1.18172,10.9322,1.18172,1.18188
0.28025007247924805,1.18188,10.9322,1.18172,1.18188,0.27588510513305664,1.18172,10.9322,1.18172,1.18188
0.26511192321777344,1.18188,10.9322,1.18172,1.18188,0.28134608268737793,1.18172,10.9322,1.18172,1.18188
0.2709319591522217,1.18188,10.9322,1.18172,1.18188,0.26471400260925293,1.18172,10.9322,1.18172,1.18188
0.282243013381958,1.18188,10.9322,1.18172,1.18188,0.27007317543029785,1.18172,10.9322,1.18172,1.18188
0.28911495208740234,1.18188,10.9322,1.18172,1.18188,0.27077603340148926,1.18172,10.9322,1.18172,1.18188
0.2914891242980957,1.18188,10.9322,1.18172,1.18188,0.27226805686950684,1.18172,10.9322,1.18172,1.18188
0.2808349132537842,1.18188,10.9322,1.18172,1.18188,0.2704958915710449,1.18172,10.9322,1.18172,1.18188
0.2761058807373047,1.18188,10.9322,1.18172,1.18188,0.2672841548919678,1.18172,10.9322,1.18172,1.18188
0.28922510147094727,1.18188,10.9322,1.18172,1.18188,0.2742960453033447,1.18172,10.9322,1.18172,1.18188
0.2649970054626465,1.18188,10.9322,1.18172,1.18188,0.2784450054168701,1.18172,10.9322,1.18172,1.18188
0.28213000297546387,1.18188,10.9322,1.18172,1.18188,0.2597172260284424,1.18172,10.9322,1.18172,1.18188
0.2792530059814453,1.18188,10.9322,1.18172,1.18188,0.29720497131347656,1.18172,10.9322,1.18172,1.18188
0.27044200897216797,1.18188,10.9322,1.18172,1.18188,0.2641170024871826,1.18172,10.9322,1.18172,1.18188
0.2872312068939209,1.18188,10.9322,1.18172,1.18188,0.3110029697418213,1.18172,10.9322,1.18172,1.18188
0.30252909660339355,1.18188,10.9322,1.18172,1.18188,0.3091728687286377,1.18172,10.9322,1.18172,1.18188
0.2782268524169922,1.18188,10.9322,1.18172,1.18188,0.28408312797546387,1.18172,10.9322,1.18172,1.18188
0.2714850902557373,1.18188,10.9322,1.18172,1.18188,0.29828786849975586,1.18172,10.9322,1.18172,1.18188
0.28714895248413086,1.18188,10.9322,1.18172,1.18188,0.26665186882019043,1.18172,10.9322,1.18172,1.18188
0.27786803245544434,1.18188,10.9322,1.18172,1.18188,0.278439998626709,1.18172,10.9322,1.18172,1.18188
0.2667360305786133,1.18188,10.9322,1.18172,1.18188,0.2709839344024658,1.18172,10.9322,1.18172,1.18188
0.27546095848083496,1.18187,10.9322,1.18171,1.18187,0.2733590602874756,1.18171,10.9322,1.18171,1.18187
0.26572513580322266,1.18187,10.9322,1.18171,1.18187,0.2732069492340088,1.18171,10.9322,1.18171,1.18187
0.2591359615325928,1.18188,10.9322,1.18172,1.18188,0.2792530059814453,1.18172,10.9322,1.18172,1.18188
0.27655887603759766,1.18188,10.9322,1.18172,1.18188,0.2727470397949219,1.18172,10.9322,1.18172,1.18188
0.28291821479797363,1.18188,10.9322,1.18172,1.18188,0.2594759464263916,1.18172,10.9322,1.18172,1.18188
0.2699110507965088,1.18188,10.9322,1.18172,1.18188,0.2639150619506836,1.18172,10.9322,1.18172,1.18188
0.2680850028991699,1.18188,10.9322,1.18172,1.18188,0.2660348415374756,1.18172,10.9322,1.18172,1.18188
0.2913548946380615,1.18188,10.9322,1.18172,1.18188,0.26873207092285156,1.18172,10.9322,1.18172,1.18188
0.2704160213470459,1.18188,10.9322,1.18172,1.18188,0.26819586753845215,1.18172,10.9322,1.18172,1.18188
0.30919718742370605,1.18188,10.9322,1.18172,1.18188,0.28017091751098633,1.18172,10.9322,1.18172,1.18188
0.27204298973083496,1.18188,10.9323,1.18172,1.18188,0.28455209732055664,1.18172,10.9323,1.18172,1.18188
0.2747070789337158,1.18192,11.6156,1.18175,1.18192,0.2691829204559326,1.18175,11.6156,1.18175,1.18192
0.2854468822479248,1.18192,11.6156,1.18175,1.18192,0.3141670227050781,1.18175,11.6156,1.18175,1.18192
0.30111002922058105,1.18192,11.6156,1.18175,1.18192,0.26270389556884766,1.18175,11.6156,1.18175,1.18192
0.27068495750427246,1.18192,11.6156,1.18175,1.18192,0.32859206199645996,1.18175,11.6156,1.18175,1.18192
0.2685849666595459,1.18192,11.6156,1.18175,1.18192,0.26426196098327637,1.18175,11.6156,1.18175,1.18192
0.29813218116760254,1.18192,11.6156,1.18175,1.18192,0.2993299961090088,1.18175,11.6156,1.18175,1.18192
0.2807199954986572,1.18192,11.6156,1.18175,1.18192,0.26883697509765625,1.18175,11.6156,1.18175,1.18192
0.297835111618042,1.18192,11.6156,1.18175,1.18192,0.25809693336486816,1.18175,11.6156,1.18175,1.18192
0.27722597122192383,1.18192,11.6154,1.18175,1.18192,0.2795908451080322,1.18175,11.6154,1.18175,1.18192
0.2650918960571289,1.18192,11.6154,1.18175,1.18192,0.4382491111755371,1.18175,11.6154,1.18175,1.18192
0.27032017707824707,1.18192,11.6156,1.18175,1.18192,0.2682678699493408,1.18175,11.6156,1.18175,1.18192
0.283797025680542,1.18192,11.6156,1.18175,1.18192,0.2928040027618408,1.18175,11.6156,1.18175,1.18192
0.2755749225616455,1.18192,11.6156,1.18175,1.18192,0.2702009677886963,1.18175,11.6156,1.18175,1.18192
0.2687349319458008,1.18192,11.6156,1.18175,1.18192,0.2578890323638916,1.18175,11.6156,1.18175,1.18192
0.3198690414428711,1.18192,11.6156,1.18175,1.18192,0.43584680557250977,1.18175,11.6156,1.18175,1.18192
0.27124786376953125,1.18192,11.6156,1.18175,1.18192,0.3457479476928711,1.18175,11.6156,1.18175,1.18192
0.3079500198364258,1.18192,11.6156,1.18175,1.18192,0.26407504081726074,1.18175,11.6156,1.18175,1.18192
0.2819039821624756,1.18192,11.6156,1.18175,1.18192,0.2973520755767822,1.18175,11.6156,1.18175,1.18192
0.2674551010131836,1.18192,11.6156,1.18175,1.18192,1.270312786102295,1.18175,11.6156,1.18175,1.18192
0.29294586181640625,1.18193,10.9323,1.18177,1.18193,0.28562307357788086,1.18177,10.9323,1.18177,1.18193
0.27964210510253906,1.18192,10.9323,1.18176,1.18192,0.25762391090393066,1.18176,10.9323,1.18176,1.18192
0.3093099594116211,1.18192,10.9323,1.18176,1.18192,0.2809159755706787,1.18176,10.9323,1.18176,1.18192
0.2805171012878418,1.18192,10.9323,1.18176,1.18192,0.26793694496154785,1.18176,10.9323,1.18176,1.18192
0.285355806350708,1.18192,10.9323,1.18176,1.18192,0.26257920265197754,1.18176,10.9323,1.18176,1.18192
0.2613189220428467,1.18192,10.9323,1.18176,1.18192,0.275223970413208,1.18176,10.9323,1.18176,1.18192
0.30863499641418457,1.18193,10.9323,1.18177,1.18193,0.29488611221313477,1.18177,10.9323,1.18177,1.18193
0.2737879753112793,1.18193,10.9323,1.18177,1.18193,0.2765841484069824,1.18177,10.9323,1.18177,1.18193
0.2662348747253418,1.18193,10.9323,1.18177,1.18193,0.2782299518585205,1.18177,10.9323,1.18177,1.18193
0.2707219123840332,1.18193,10.9323,1.18177,1.18193,0.27883100509643555,1.18177,10.9323,1.18177,1.18193
0.2802560329437256,1.18193,10.9323,1.18177,1.18193,0.2792489528656006,1.18177,10.9323,1.18177,1.18193
0.27922916412353516,1.18193,10.9323,1.18177,1.18193,0.2709310054779053,1.18177,10.9323,1.18177,1.18193
0.2759890556335449,1.18193,10.9323,1.18177,1.18193,0.28523683547973633,1.18177,10.9323,1.18177,1.18193
0.28025317192077637,1.18193,10.9323,1.18177,1.18193,0.27127504348754883,1.18177,10.9323,1.18177,1.18193
0.2812459468841553,1.18193,10.9323,1.18177,1.18193,0.2952132225036621,1.18177,10.9323,1.18177,1.18193
0.2772939205169678,1.18193,10.9323,1.18177,1.18193,0.283782958984375,1.18177,10.9323,1.18177,1.18193
0.2699589729309082,1.18192,11.6156,1.18175,1.18192,0.2755758762359619,1.18175,11.6156,1.18175,1.18192
0.2830779552459717,1.18194,12.2989,1.18176,1.18194,0.3112599849700928,1.18176,12.2989,1.18176,1.18194
0.29148101806640625,1.18194,12.2989,1.18176,1.18194,0.2701740264892578,1.18176,12.2989,1.18176,1.18194
0.26554298400878906,1.18194,12.2989,1.18176,1.18194,0.27182507514953613,1.18176,12.2989,1.18176,1.18194
0.2665231227874756,1.18188,11.6156,1.18171,1.18188,0.29520702362060547,1.18171,11.6156,1.18171,1.18188
0.28708696365356445,1.18190,12.2989,1.18172,1.18190,0.2762610912322998,1.18172,12.2989,1.18172,1.18190
0.32280492782592773,1.18190,12.2989,1.18172,1.18190,0.32309603691101074,1.18172,12.2989,1.18172,1.18190
0.38129091262817383,1.18190,12.2989,1.18172,1.18190,0.38544201850891113,1.18172,12.2989,1.18172,1.18190
0.37462902069091797,1.18190,12.2990,1.18172,1.18190,0.36766505241394043,1.18172,12.2990,1.18172,1.18190
0.33573102951049805,1.18190,12.2990,1.18172,1.18190,0.3351008892059326,1.18172,12.2992,1.18172,1.18190
0.31620001792907715,1.18190,12.2992,1.18172,1.18190,0.3192150592803955,1.18172,12.2992,1.18172,1.18190
0.358043909072876,1.18190,12.2992,1.18172,1.18190,0.34630298614501953,1.18172,12.2992,1.18172,1.18190
0.337299108505249,1.18190,12.2992,1.18172,1.18190,0.34040379524230957,1.18172,12.2992,1.18172,1.18190
0.3375401496887207,1.18190,12.2992,1.18172,1.18190,0.31664395332336426,1.18172,12.2992,1.18172,1.18190
0.31703901290893555,1.18188,11.6159,1.18171,1.18188,0.358644962310791,1.18171,11.6159,1.18171,1.18188
0.27426910400390625,1.18188,11.6159,1.18171,1.18188,0.2822439670562744,1.18171,11.6159,1.18171,1.18188
0.2991619110107422,1.18188,11.6159,1.18171,1.18188,0.2812769412994385,1.18171,11.6159,1.18171,1.18188
0.27127790451049805,1.18188,11.6159,1.18171,1.18188,0.30019617080688477,1.18171,11.6159,1.18171,1.18188
0.27522993087768555,1.18188,11.6159,1.18171,1.18188,0.28523707389831543,1.18171,11.6159,1.18171,1.18188
0.2752671241760254,1.18188,11.6159,1.18171,1.18188,0.29121899604797363,1.18172,12.2992,1.18172,1.18190
0.2702770233154297,1.18190,12.2992,1.18172,1.18190,0.2892289161682129,1.18172,12.2992,1.18172,1.18190
0.2712290287017822,1.18190,12.2992,1.18172,1.18190,0.2652900218963623,1.18172,12.2992,1.18172,1.18190
0.2792530059814453,1.18188,12.2992,1.18170,1.18188,0.278256893157959,1.18170,12.2992,1.18170,1.18188
0.28818202018737793,1.18188,12.2992,1.18170,1.18188,0.2912178039550781,1.18170,12.2992,1.18170,1.18188
0.26964497566223145,1.18188,12.2992,1.18170,1.18188,0.2705800533294678,1.18170,12.2992,1.18170,1.18188
0.2761549949645996,1.18193,12.2991,1.18175,1.18193,0.26920390129089355,1.18175,12.2991,1.18175,1.18193
0.27041006088256836,1.18193,12.2991,1.18175,1.18193,0.2705709934234619,1.18175,12.2991,1.18175,1.18193
0.3170440196990967,1.18193,12.2991,1.18175,1.18193,0.27501416206359863,1.18175,12.2991,1.18175,1.18193
0.274554967880249,1.18193,12.2991,1.18175,1.18193,0.27766895294189453,1.18175,12.2991,1.18175,1.18193
0.26494884490966797,1.18193,10.9326,1.18177,1.18193,0.28132200241088867,1.18177,10.9326,1.18177,1.18193
0.29195284843444824,1.18193,10.9326,1.18177,1.18193,0.27814507484436035,1.18177,10.9326,1.18177,1.18193
0.281965970993042,1.18192,10.9326,1.18176,1.18192,0.26956796646118164,1.18176,10.9325,1.18176,1.18192
0.27623701095581055,1.18192,10.9325,1.18176,1.18192,0.2904090881347656,1.18176,10.9325,1.18176,1.18192
0.2720339298248291,1.18192,10.9326,1.18176,1.18192,0.27614617347717285,1.18176,10.9326,1.18176,1.18192
0.3064920902252197,1.18189,11.6159,1.18172,1.18189,0.2717409133911133,1.18172,11.6159,1.18172,1.18189
0.28243494033813477,1.18191,12.2992,1.18173,1.18191,0.26570987701416016,1.18173,12.2992,1.18173,1.18191
0.3050417900085449,1.18189,11.6162,1.18172,1.18189,0.2740011215209961,1.18172,11.6162,1.18172,1.18189
0.2724039554595947,1.18189,11.6162,1.18172,1.18189,0.280364990234375,1.18172,11.6162,1.18172,1.18189
0.3374190330505371,1.18189,11.6162,1.18172,1.18189,0.26981592178344727,1.18172,11.6162,1.18172,1.18189
0.27364492416381836,1.18189,11.6162,1.18172,1.18189,0.30388808250427246,1.18172,11.6162,1.18172,1.18189
0.3141021728515625,1.18189,11.6162,1.18172,1.18189,0.27696895599365234,1.18172,11.6162,1.18172,1.18189
0.27974796295166016,1.18189,11.6162,1.18172,1.18189,0.2831900119781494,1.18172,11.6162,1.18172,1.18189
0.2757081985473633,1.18187,12.2995,1.18169,1.18187,0.27503490447998047,1.18169,12.2999,1.18169,1.18187
0.27100300788879395,1.18187,12.2998,1.18169,1.18187,0.27033495903015137,1.18169,12.2998,1.18169,1.18187
0.2634851932525635,1.18187,12.2998,1.18169,1.18187,0.26424098014831543,1.18169,12.2998,1.18169,1.18187
0.28453993797302246,1.18187,12.2998,1.18169,1.18187,0.2695140838623047,1.18169,12.2998,1.18169,1.18187
0.27057504653930664,1.18187,12.2998,1.18169,1.18187,0.28212404251098633,1.18169,12.2998,1.18169,1.18187
0.26210999488830566,1.18187,12.2998,1.18169,1.18187,0.3456540107727051,1.18169,12.2998,1.18169,1.18187
0.29544591903686523,1.18187,12.2998,1.18169,1.18187,0.38960790634155273,1.18169,12.2998,1.18169,1.18187
0.2760488986968994,1.18187,12.2998,1.18169,1.18187,0.2587869167327881,1.18169,12.2998,1.18169,1.18187
0.2994818687438965,1.18187,12.2998,1.18169,1.18187,0.2776069641113281,1.18169,12.2998,1.18169,1.18187
0.281494140625,1.18187,12.2998,1.18169,1.18187,0.3443589210510254,1.18169,12.2998,1.18169,1.18187
0.26593017578125,1.18187,12.2998,1.18169,1.18187,0.2734987735748291,1.18169,12.2998,1.18169,1.18187
0.2651970386505127,1.18189,11.6164,1.18172,1.18189,0.2830359935760498,1.18172,11.6164,1.18172,1.18189
0.27462100982666016,1.18189,11.6164,1.18172,1.18189,0.2990400791168213,1.18172,11.6164,1.18172,1.18189
